Occupations unique to primary industry [I] ,motorman / woman - mines
Occupations unique to primary industry [I] ,motorman / woman - underground mining
Occupations unique to primary industry [I] ,nipper - underground mining
Occupations unique to primary industry [I] ,"operator, chute gate - underground mining"
Occupations unique to primary industry [I] ,"operator, conveyor - underground mining"
Occupations unique to primary industry [I] ,"operator, crusher - underground mining"
Occupations unique to primary industry [I] ,"operator, loading pocket - underground mining"
Occupations unique to primary industry [I] ,"operator, shuttle car"
Occupations unique to primary industry [I] ,"operator, transfer hoist"
Occupations unique to primary industry [I] ,ore handling operator - underground mining
Occupations unique to primary industry [I] ,orepass tender
Occupations unique to primary industry [I] ,orepass tender - underground mining
Occupations unique to primary industry [I] ,pipe turner - trackman / woman
Occupations unique to primary industry [I] ,pipeworker - underground mining
Occupations unique to primary industry [I] ,raise borer helper - underground mining
Occupations unique to primary industry [I] ,raise miner helper
Occupations unique to primary industry [I] ,roadmaker - underground mining
Occupations unique to primary industry [I] ,rotary raise driller helper
Occupations unique to primary industry [I] ,sand fill man / woman
Occupations unique to primary industry [I] ,sand fill man / woman - hydraulic stowing
Occupations unique to primary industry [I] ,service crew worker - underground mining
Occupations unique to primary industry [I] ,"setter, steel forms - underground mining"
Occupations unique to primary industry [I] ,shaft conveyance operator
Occupations unique to primary industry [I] ,shuttle car operator
Occupations unique to primary industry [I] ,skip loader - underground mining
Occupations unique to primary industry [I] ,skip tender
Occupations unique to primary industry [I] ,skip tender - underground mining
Occupations unique to primary industry [I] ,sludge pump operator - underground mining
Occupations unique to primary industry [I] ,steel form setter - underground mining
Occupations unique to primary industry [I] ,steelwork erector - underground mining
Occupations unique to primary industry [I] ,support miner
Occupations unique to primary industry [I] ,"tender, cage - underground mining"
Occupations unique to primary industry [I] ,"tender, orepass - underground mining"
Occupations unique to primary industry [I] ,"tender, skip"
Occupations unique to primary industry [I] ,"tender, skip - underground mining"
Occupations unique to primary industry [I] ,timberman / woman
Occupations unique to primary industry [I] ,timberman / woman - mines
Occupations unique to primary industry [I] ,timberman / woman - underground mining
Occupations unique to primary industry [I] ,top cager - underground mining
Occupations unique to primary industry [I] ,track equipment operator - underground mining
Occupations unique to primary industry [I] ,trackman / woman - underground mining
Occupations unique to primary industry [I] ,trackperson - underground mining
Occupations unique to primary industry [I] ,trainman / woman
Occupations unique to primary industry [I] ,trainman / woman - underground mining
Occupations unique to primary industry [I] ,trammerman / woman
Occupations unique to primary industry [I] ,transfer hoist operator
Occupations unique to primary industry [I] ,ventilation man / woman - underground mining
Occupations unique to primary industry [I] ,acid treater - oil field services
Occupations unique to primary industry [I] ,acid truck driver
Occupations unique to primary industry [I] ,acid truck driver - oil field services
Occupations unique to primary industry [I] ,"acidizer, oil field services"
Occupations unique to primary industry [I] ,ballast control operator - offshore drilling rig
Occupations unique to primary industry [I] ,blender operator - oil field services
Occupations unique to primary industry [I] ,blending machine operator - oil field services
Occupations unique to primary industry [I] ,carbon dioxide truck operator - oil field services
Occupations unique to primary industry [I] ,cement truck driver - oil field services
Occupations unique to primary industry [I] ,cementer - oil field services
Occupations unique to primary industry [I] ,"cementer, oil field services"
Occupations unique to primary industry [I] ,cementing equipment operator - oil field services
Occupations unique to primary industry [I] ,chemical services operator
Occupations unique to primary industry [I] ,chemical services operator - oil field services
Occupations unique to primary industry [I] ,chemical truck operator - oil field services
Occupations unique to primary industry [I] ,coiled tubing operator
Occupations unique to primary industry [I] ,coiled tubing operator - oil field services
Occupations unique to primary industry [I] ,control room operator - offshore drilling
Occupations unique to primary industry [I] ,derrick worker - oil and gas drilling
Occupations unique to primary industry [I] ,derrickhand - offshore drilling
Occupations unique to primary industry [I] ,derrickhand - oil and gas drilling
Occupations unique to primary industry [I] ,derrickman / woman
Occupations unique to primary industry [I] ,derrickman / woman - oil and gas drilling
Occupations unique to primary industry [I] ,dynamic positioning operator - offshore drilling
Occupations unique to primary industry [I] ,formation fracturing operator
Occupations unique to primary industry [I] ,formation fracturing operator - oil field services
Occupations unique to primary industry [I] ,frac driver - oil field services
Occupations unique to primary industry [I] ,motorman / woman - oil and gas drilling
Occupations unique to primary industry [I] ,nitrogen operator
Occupations unique to primary industry [I] ,nitrogen operator - oil field services
Occupations unique to primary industry [I] ,nitrogen truck operator - oil field services
Occupations unique to primary industry [I] ,oil well acidizer
Occupations unique to primary industry [I] ,"oil well cementer, oil field services"
Occupations unique to primary industry [I] ,power-tong operator
Occupations unique to primary industry [I] ,production tubing operator - oil field services
Occupations unique to primary industry [I] ,"pump operator, well treatment - oil field services"
Occupations unique to primary industry [I] ,pumper operator
Occupations unique to primary industry [I] ,pumper operator - oil field services
Occupations unique to primary industry [I] ,pumpman / woman - oil field services
Occupations unique to primary industry [I] ,reeled tubing operator - oil field services
Occupations unique to primary industry [I] ,snubbing-unit operator
